,CID,SID,target,Efficacy
262991,1999819,49825001,1,140.141
263003,1998838,26658611,1,108.223
263014,1997919,17514145,1,133.212
263017,1997660,26664216,1,84.6103
263022,1997460,22402855,1,184.561
263023,1997393,22402022,1,227.303
263025,1997256,49646329,1,133.927
263033,1996815,49725669,1,106.918
263050,1995960,49828598,1,122.308
263053,1995746,24804027,1,87.472
263063,1994994,26662450,1,130.782
263068,1994587,26726135,1,114.689
263081,1993993,17505758,1,141.253
263085,1993631,26669464,1,119.513
263088,1993471,17513073,1,214.975
263092,1993198,26663428,1,122.481
263097,1993021,26671377,1,121.056
263104,1992652,14743443,1,140.87
263112,1992283,26671278,1,97.1604
263115,1992041,14722823,1,133.845
263124,1991728,24791608,1,104.831
263136,1991174,26725933,1,117.224
263141,1990711,24796736,1,93.3016
263142,1990677,26725864,1,165.798
263144,1990619,17513173,1,104.042
263157,1990018,17508026,1,92.6133
263166,1989678,17505524,1,156.27
263178,1989141,17505463,1,144.439
263179,1988981,26669801,1,123.186
263184,1988901,17513399,1,144.508
263189,1988425,24823249,1,114.928
263204,1987792,24825637,1,152.405
263206,1987744,47202207,1,177.2
263209,1987374,49828428,1,142.373
263216,1987175,17503974,1,89.7084
263217,1987154,14742148,1,111.826
263222,1986934,26661463,1,112.734
263232,1986175,26661838,1,122.542
263233,1985913,26670957,1,161.671
263237,1985792,17513658,1,71.9016
263253,1984877,22400603,1,121.006
263257,1984746,49645014,1,174.495
263268,1984308,24786072,1,78.9728
263270,1984238,49817330,1,146.309
263275,1984082,49667716,1,178.579
263278,1984066,24783033,1,104.891
263279,1984058,49668756,1,99.7465
263284,1983669,26666087,1,103.606
263294,1983334,14724541,1,157.792
263296,1983287,49645804,1,111.097
263304,1982709,26660431,1,135.317
263311,1982295,49645066,1,124.251
263313,1982104,26671353,1,110.881
263314,1982091,47201659,1,147.931
263315,1982054,4260946,1,142.787
263319,1981918,24788029,1,82.7989
263322,1981782,17514398,1,179.424
263326,1981693,49733342,1,191.14
263330,1981249,24783735,1,99.7959
263331,1981205,17388146,1,164.054
263335,1980941,26725681,1,149.962
263340,1980797,26664247,1,130.829
263357,1980098,24782300,1,100.761
263359,1980081,49716128,1,101.251
263361,1980018,14739341,1,132.174
263373,1979327,26726269,1,102.885
263375,1979308,24782326,1,90.7214
263383,1979036,26669581,1,124.508
263384,1978876,24780248,1,142.182
263385,1978861,14729358,1,110.248
263388,1978436,24789800,1,85.4334
263389,1978394,24789794,1,111.515
263412,1977169,49645821,1,142.822
263413,1977109,26662942,1,174.138
263414,1977047,17511962,1,170.437
263417,1976948,17415933,1,109.677
263418,1976940,26671137,1,129.221
263420,1976813,26663255,1,133.472
263424,1976588,17410618,1,166.99
263434,1976060,22402554,1,127.248
263439,1975835,26664891,1,84.9411
263452,1975262,17512694,1,161.295
263456,1975128,17505871,1,100.569
263467,1974654,22403061,1,96.5837
263471,1974506,17432225,1,142.113
263477,1974274,22400564,1,186.625
263480,1974066,24786949,1,108.642
263481,1974033,49645844,1,131.692
263499,1973551,24817980,1,118.109
263500,1973452,26670816,1,91.3823
263505,1973179,24275247,1,120.75
263508,1973058,26659543,1,135.052
263510,1972867,26663056,1,94.002
263517,1972517,26671224,1,139.344
263520,1972202,49667301,1,82.0237
263521,1972140,17512659,1,109.772
263524,1972092,26671408,1,103.972
263531,1971916,17504333,1,124.287
263539,1971752,24807228,1,80.4488
263544,1971610,26725934,1,96.5432
263548,1971353,24794397,1,114.128
263574,1970388,24822475,1,125.486
263576,1970378,24841308,1,118.653
263581,1970183,3717593,1,121.997
263594,1969545,17511870,1,181.871
263595,1969521,17512676,1,170.848
263616,1968690,4258275,1,144.212
263629,1968169,49726046,1,153.738
263631,1967961,17401795,1,102.813
263646,1967488,50086527,1,140.547
263649,1967369,22402744,1,100.718
263661,1966809,26726333,1,125.475
263677,1965968,24790238,1,142.985
263678,1965859,7976285,1,115.524
263722,1963888,49817360,1,130.325
263724,1963808,17511791,1,108.349
263725,1963740,49648895,1,164.827
263730,1963578,17512396,1,147.49
263733,1963468,22401802,1,142.871
263734,1963406,49664978,1,233.487
263740,1963150,26662863,1,128.953
263742,1963075,49825403,1,215.128
263755,1962620,26660274,1,112.181
263756,1962541,26658474,1,116.972
263760,1962220,17511549,1,150.24
263763,1961874,26663427,1,96.5186
263773,1961333,26659237,1,160.845
263775,1961208,14730995,1,200.822
263780,1960944,49668157,1,112.049
263784,1960788,17505097,1,117.794
263788,1960495,14730882,1,122.763
263789,1960480,26666621,1,103.316
263792,1960296,26661163,1,122.784
263796,1960206,26671430,1,142.959
263810,1959729,26665861,1,98.1748
263814,1959629,24804007,1,103.63
263819,1959267,49665006,1,185.82
263820,1959164,22403048,1,147.307
263821,1959145,14742674,1,116.071
263824,1959019,14730444,1,133.477
263827,1958776,14729572,1,114.4
263836,1958182,4262971,1,88.63
263839,1958069,856472,1,121.463
263857,1956836,17513621,1,154.931
263858,1956833,17509323,1,179.122
263869,1956152,49819128,1,190.141
263873,1956032,49820206,1,137.075
263875,1955955,26665364,1,111.805
263881,1955536,22400567,1,149.643
263882,1955462,4255524,1,136.943
263894,1954801,49828971,1,221.828
263898,1954687,26664123,1,90.0912
263907,1954262,26670912,1,115.025
263914,1954045,49817300,1,105.385
263915,1953924,49820118,1,168.424
263917,1953751,24793244,1,156.06
263921,1953653,17414303,1,140.937
263924,1953519,17503785,1,204.732
263926,1953475,17512801,1,148.757
263932,1953182,49648755,1,106.983
263946,1952623,49667643,1,105.621
263947,1952606,17505874,1,149.097
263959,1951887,14737130,1,127.635
263964,1951731,14742942,1,142.016
263978,1951332,14731269,1,148.319
263981,1951273,26663998,1,140.34
263995,1950327,49645802,1,128.184
264006,1949948,17514089,1,232.271
264017,1949285,22402627,1,226.422
264018,1949110,24803182,1,130.499
264023,1948771,26659099,1,92.5846
264030,1948481,14730543,1,122.082
264033,1948065,17401759,1,133.875
264037,1947746,24786914,1,93.3235
264046,1947235,24821471,1,102.66
264052,1947033,14735863,1,94.8588
264057,1946861,17401794,1,125.569
264067,1946594,24792364,1,122.348
264081,1946056,7965534,1,118.881
264094,1945627,26665734,1,127.12
264113,1945070,49817380,1,150.034
264120,1944599,49646597,1,171.466
264130,1943929,49647049,1,149.024
264150,1943004,14741715,1,77.6928
264172,1942142,17511585,1,82.2537
264201,1940391,49647322,1,166.807
264206,1940119,26661327,1,99.7187
264224,1939105,26666167,1,117.88
264225,1939021,49668376,1,128.711
264226,1939012,26664061,1,91.8312
264253,1937328,24789819,1,134.701
264271,1936414,49727460,1,131.185
264280,1936078,14729496,1,93.4235
264289,1935420,26667077,1,95.793
264293,1934982,49816050,1,107.33
264297,1934797,17510218,1,106.878
264298,1934749,26725956,1,128.154
264306,1934348,24784410,1,113.376
264312,1934041,14741938,1,127.945
264325,1933244,49817164,1,186.91
264326,1933225,17403188,1,159.611
264328,1933203,26671120,1,123.068
264329,1933194,24810021,1,149.057
264330,1933179,14725435,1,137.41
264331,1933177,26660116,1,123.733
264333,1933161,24804676,1,120.931
264335,1933112,24784068,1,121.642
264337,1933110,17388244,1,99.4585
264338,1933094,14725499,1,139.888
264339,1933074,17388211,1,155.916
264341,1933044,49733528,1,122.521
264343,1933037,17505278,1,124.041
264347,1933021,14725088,1,150.632
264353,1932917,24789771,1,151.33
264356,1932902,49733263,1,138.194
264357,1932894,26659972,1,102.098
264360,1932779,17513053,1,189.677
264363,1932637,49670804,1,159.18
264367,1932508,26671123,1,88.5686
264377,1932187,14740972,1,131.789
264380,1932059,26661767,1,105.305
264387,1931756,14735075,1,130.836
264393,1931515,17509045,1,151.309
264407,1930774,14743068,1,120.564
264408,1930733,24273251,1,131.111
264410,1930639,49714852,1,157.052
264424,1930028,26671181,1,132.384
264426,1929996,22415942,1,141.876
264443,1929026,17511809,1,149.695
264448,1928808,14729401,1,87.698
264452,1928491,17388118,1,137.138
264458,1928152,24789433,1,148.636
264460,1927956,26661758,1,92.9086
264465,1927662,24811290,1,89.8566
264472,1927398,26670984,1,98.4397
264484,1926761,17432568,1,123.31
264488,1926631,24803993,1,117.579
264500,1926033,17512137,1,74.7
264508,1925457,26670880,1,135.825
264515,1925031,24780090,1,102.296
264527,1924670,49673131,1,190.004
264531,1924209,26671205,1,92.7566
264533,1924101,17511987,1,127.607
264534,1924086,26662171,1,138.034
264537,1924058,49667472,1,94.111
264540,1923912,49817248,1,151.133
264547,1923648,858455,1,144.31
264548,1923623,14742464,1,114.248
264562,1922631,17431926,1,140.818
264586,1921979,14742095,1,182.639
264587,1921965,49733409,1,107.664
264590,1921838,14741692,1,115.636
264594,1921592,49667790,1,110.871
264600,1921232,17503732,1,126.117
264604,1921067,49679368,1,126.318
264626,1919924,26658664,1,132.087
264640,1919145,17512374,1,91.3373
264646,1918920,24807088,1,109.468
264650,1918570,14730893,1,173.986
264653,1918453,7967220,1,124.975
264657,1918367,14742049,1,134.855
264667,1918024,24797367,1,113.148
264675,1917599,14730568,1,228.302
264687,1917167,26726326,1,139.922
264690,1917125,26659038,1,136.345
264692,1916981,14730569,1,226.795
264695,1916821,26661448,1,109.599
264703,1916593,17415892,1,88.0036
264707,1916528,26726319,1,167.686
264711,1916369,26659756,1,133.187
264715,1916113,26660519,1,128.371
264723,1915589,24809977,1,99.8394
264730,1915364,17432366,1,148.708
264734,1915163,14730567,1,183.291
264735,1915158,26659305,1,122.365
264751,1914572,17512095,1,143.921
264755,1914373,17512572,1,100.172
264771,1913350,49727459,1,140.522
264783,1912922,24801505,1,108.775
264791,1912546,17511819,1,185.815
264799,1912254,49727155,1,200.157
264810,1911817,26662311,1,99.2526
264813,1911770,26726094,1,158.583
264815,1911669,24804292,1,162.452
264816,1911668,24820655,1,127.391
264819,1911539,24785912,1,158.793
264825,1911227,17512054,1,183.48
264847,1910639,17512088,1,143.891
264851,1910512,26670759,1,96.6494
264865,1910160,17514218,1,82.7934
264866,1910052,17507521,1,77.588
264872,1909759,24822971,1,108.477
264875,1909702,24791621,1,141.654
264877,1909603,24822940,1,148.631
264885,1909162,26671552,1,158.251
264886,1909161,24822970,1,147.091
264887,1909109,26725703,1,150.606
264889,1909040,24781430,1,115.856
264890,1909010,26670923,1,134.85
264911,1908267,24791577,1,237.395
264916,1908175,17508576,1,199.663
264921,1907814,26671182,1,148.346
264924,1907630,26726395,1,128.856
264933,1907064,26671582,1,137.786
264934,1907063,24822951,1,143.706
264935,1906893,857499,1,126.81
264948,1906052,24791574,1,149.202
264949,1906043,26726317,1,158.577
264953,1905936,26671244,1,123.86
264955,1905917,17512194,1,145.804
264957,1905801,24809557,1,145.349
264962,1905664,14742369,1,91.7543
264966,1905581,7973631,1,180.268
264967,1905506,26662532,1,138.607
264968,1905466,14741690,1,103.093
264975,1905297,17505330,1,191.437
264977,1905195,17512342,1,171.95
264989,1904724,26670798,1,138.46
264990,1904633,24791623,1,248.302
264992,1904598,26725671,1,174.65
264993,1904597,24822969,1,143.344
265001,1904109,24805129,1,137.183
265016,1903510,17411828,1,119.06
265018,1903391,26659016,1,89.8436
265028,1903139,14742450,1,152.007
265029,1903107,14741689,1,71.3781
265034,1902752,26660929,1,119.622
265036,1902642,26671637,1,163.94
265040,1902471,49728371,1,117.299
265041,1902456,26663236,1,117.852
265044,1902314,14742826,1,103.365
265048,1902078,26670996,1,132.357
265052,1901753,17512146,1,153.552
265056,1901667,26725609,1,165.948
265061,1901377,17504317,1,162.167
265071,1901112,26670770,1,160.941
265076,1900943,24802732,1,124.819
265101,1899958,17513804,1,118.041
265108,1899681,14743236,1,124.43
265119,1899073,26671084,1,112.706
265125,1898454,49828585,1,166.618
265129,1898287,22401355,1,141.56
265137,1898067,14731055,1,156.063
265139,1897979,24817163,1,135.464
265140,1897922,17512266,1,125.251
265145,1897846,17512008,1,165.469
265149,1897796,14729623,1,126.537
265160,1897502,49725149,1,137.141
265161,1897494,17511830,1,96.978
265162,1897383,49667970,1,145.79
265180,1896708,14730544,1,124.534
265182,1896654,17511707,1,183.626
265190,1896227,14724401,1,148.654
265193,1895919,24809186,1,134.584
265200,1895705,14741699,1,134.906
265204,1895639,14736164,1,182.594
265209,1895588,26661080,1,167.381
265215,1895486,24811193,1,228.795
265219,1895189,17512331,1,173.192
265228,1894899,24803578,1,121.926
265232,1894762,22417029,1,106.779
265233,1894676,14736379,1,105.083
265237,1894471,17511866,1,205.058
265243,1894349,24789881,1,139.443
265248,1894260,26661242,1,137.077
265249,1894227,26659182,1,126.74
265250,1894136,26669506,1,123.173
265251,1894066,14739267,1,99.8634
265252,1894065,14724492,1,104.384
265274,1893667,14735463,1,97.8535
265287,1893384,17511865,1,177.422
265291,1893275,17408567,1,157.268
265303,1892627,4262970,1,151.726
265309,1892043,26726192,1,90.9904
265310,1892029,26664082,1,128.706
265315,1891806,4263592,1,129.963
265317,1891764,26725899,1,178.224
265320,1891556,24782276,1,122.297
265321,1891470,49648257,1,119.622
265327,1891182,860916,1,85.7195
265328,1890967,49646333,1,162.484
265333,1890558,17401614,1,86.4954
265344,1889597,4262711,1,153.688
265359,1888848,17513789,1,101.476
265361,1888652,49664954,1,193.46
265364,1888319,14729607,1,96.9526
265366,1888201,7975201,1,173.243
265388,1886670,17413074,1,167.5
265404,1885580,49647773,1,132.228
265406,1885341,26725782,1,130.0
265426,1884111,26667072,1,125.877
265438,1883291,26671540,1,132.15
265442,1883114,26725927,1,86.5915
265450,1882472,17513557,1,128.583
265451,1882443,24274139,1,93.8329
265455,1882305,24787474,1,116.322
265456,1882124,26666994,1,133.826
265457,1882107,22401871,1,168.308
265461,1881906,22401770,1,242.269
265463,1881699,14743474,1,104.057
265467,1881345,24804104,1,122.452
265473,1881105,17513248,1,154.613
265477,1880613,17513917,1,138.367
265490,1880209,17403326,1,104.937
265493,1879980,17513216,1,102.152
265499,1879591,860564,1,151.81
265501,1879296,14743416,1,58.8051
265512,1878794,14742204,1,142.209
265514,1878742,14742485,1,171.762
265518,1878468,26725780,1,131.041
265520,1878290,26665676,1,99.7801
265554,1875855,26725952,1,138.191
265602,1872661,26663735,1,125.01
265603,1872660,26726390,1,138.18
265616,1872309,14742791,1,122.617
265623,1872170,49820018,1,146.551
265642,1871338,24786364,1,125.455
265645,1870876,24803370,1,93.2517
265673,1869844,17506181,1,130.08
265676,1869583,26667113,1,116.167
265693,1868505,24804227,1,123.557
265704,1868217,24390447,1,135.782
265710,1867755,14741135,1,130.141
265712,1867702,22401347,1,227.799
265722,1867285,17514129,1,144.432
265727,1867183,26665565,1,130.572
265729,1867015,17513716,1,161.436
265730,1867009,49820996,1,169.581
265739,1866579,14741153,1,108.409
265742,1866414,49820149,1,144.851
265754,1865829,14726120,1,123.428
265755,1865793,17504955,1,123.629
265758,1865580,14734410,1,140.421
265760,1865535,17504223,1,159.747
265782,1864301,14741485,1,68.9108
265784,1864167,17433273,1,150.33
265785,1864106,49820028,1,133.401
265787,1864014,14741680,1,131.706
265791,1863817,14742754,1,123.632
265794,1863779,26671512,1,153.98
265795,1863743,17513194,1,115.5
265822,1862335,26660417,1,148.582
265826,1862118,50085681,1,191.58
265839,1861675,22401747,1,236.738
265842,1861599,49667401,1,144.841
265848,1861424,17512846,1,181.542
265855,1860942,24795187,1,106.894
265865,1860414,26671215,1,138.959
265869,1860136,17433766,1,130.891
265878,1859571,49828323,1,149.642
265882,1859492,47201414,1,130.876
265890,1859112,24801624,1,129.007
265899,1858869,14729347,1,172.155
265907,1858538,17512864,1,157.357
265921,1858048,26661040,1,111.822
265934,1857531,24795688,1,135.144
265940,1857209,17513117,1,110.348
265943,1857024,26725973,1,111.534
265950,1856807,24796858,1,86.0017
265982,1855169,860338,1,167.471
265997,1854086,14741710,1,162.371
266010,1853646,17505860,1,153.319
266011,1853627,14742946,1,96.8016
266013,1853525,17505863,1,112.762
266017,1853382,3716250,1,114.818
266025,1852625,26663915,1,123.609
266027,1852502,7967677,1,169.196
266031,1852376,26725705,1,90.3412
266033,1851955,49667305,1,127.212
266048,1851480,26660451,1,152.893
266053,1851222,26663192,1,104.986
266076,1849949,26662030,1,155.127
266091,1849030,26661654,1,140.651
266092,1849004,17513383,1,154.429
266097,1848773,24794396,1,152.372
266113,1847937,24792331,1,145.676
266119,1847674,49721562,1,72.4529
266145,1846652,24797565,1,101.669
266149,1846544,22402609,1,240.111
266163,1846091,24792517,1,121.615
266164,1846041,26665501,1,99.2509
266190,1844446,26661520,1,113.31
